Complexname,Binders SMILES
1NW9_A_2_B,CN[C@@H](C)C(=O)N[C@@H](Cc1ccc(CCc2ccc(cc2)C(=O)NC2C[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C(=O)NC2CCCc3ccccc23)cc1)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N(C)C1CCCc2ccccc12
2E3K_A_2_B,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1
2E3K_A_2_B,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1
1NW9_A_2_B,CN[C@@H](C)C(=O)N[C@@H](Cc1ccc(Oc2ccc(cc2)C(=O)NC2C[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C(=O)NC2CCCc3ccccc23)cc1)C(=O)N1Cc2ccccc2CC1C(=O)N[C@@H]1CCCc2ccccc12
1NW9_A_2_B,CN[C@@H](C)C(=O)N[C@@H](Cc1ccc(OCc2ccc(cc2)C(=O)NC2C[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C(=O)NC2CCCc3ccccc23)cc1)C(=O)N1CC=CCC1C(=O)N[C@@H]1CCCc2ccccc12
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@H]2CCCN2c2ncccc2S1(=O)=O)C(CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C
2E3K_A_2_C,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1
2E3K_A_2_C,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@H]2CCCN2c2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C
2E3K_A_2_C,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1
2E3K_A_2_C,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@H]2CCCN2c2ncccc2S1(=O)=O)[C@H](CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C
2E3K_A_2_Q,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1
2E3K_A_2_Q,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@H]2CCCCN2c2ncccc2S1(=O)=O)[C@H](CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C
3UVW_A_2_B,Cn1cc(-c2cc(ccc2Oc2cccc(NCc3ccc4OCCOc4c3)c2)S(C)(=O)=O)c2cc[nH]c2c1=O
3UVW_A_2_B,Cn1cc(-c2cc(ccc2Oc2cccc(NCc3ccc4OCCOc4c3)c2)S(C)(=O)=O)c2cc[nH]c2c1=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCN3CCCCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,COC1CCN(CCOc2nc3OC4(CC4)CN(Cc4cc(ccc4C)[C@@H](c4ccn5c(nnc5c4C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c3cc2C)CC1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCN3CCCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,C[C@@H](CN1CCOCC1)Nc1nc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2cc1C
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2ncccc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@H](c3ccn4c(nnc4c3)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@H](c3cc4cc(C)nnc4n3C)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncc(F)cc2S1(=O)=O)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CNC2)Oc2ncccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1cnc2OC3(CCNCC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1cnc2OC3(CNC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1ccc(cc1CN1CC(C)(C)Oc2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCN3CCC(F)(F)CC3)ccc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(NC3C[C@H](O)C3)c(C)cc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,C[C@H](CN1CCOCC1)Nc1nc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2cc1C
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(NCCN3CCOCC3)c(C)cc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,CC(CN1CCCCC1)Nc1nc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2cc1C
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(NCCN3CCNCC3)c(C)cc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,C[C@@H](CN1CCCC1)Nc1nc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2cc1C
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCN3CCNCC3)ccc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC(C)(C)Oc2ncccc2S1(=O)=O)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCC3CCNCC3)c(C)cc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCN3CCCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2nc(OCCN3CCCCC3)ccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2nc(OCCN3CCCCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2nc(OCCN3CCCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2nc(OCCN3CCCCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2nc(OCCN3CCCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC(C)(C)Oc2ncccc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,CC[C@@H]1CN(Cc2cc(ccc2C)C(CC(O)=O)c2ccn3c(nnc3c2C)C(F)F)S(=O)(=O)c2cccnc2O1
3WN7_A_2_M,CC[C@@H]1CN(Cc2cc(ccc2C)[C@@H](CC(O)=O)c2ccn3c(nnc3c2C)C(F)F)S(=O)(=O)c2cccnc2O1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2nc(OCCN3CCOCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,C[C@@H]([C@H](c1ccc(C)c(CN2CC3(CC3)Oc3ncccc3S2(=O)=O)c1)c1ccn2c(nnc2c1C)C(F)(F)F)C(O)=O
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@H]2CCCN2c2ncccc2S1(=O)=O)C(CC(O)=O)c1ccc2n(nnc2c1C)C1CC1
3WN7_A_2_M,Cc1cnc2OC3(CCOCC3)CN(Cc3cc(ccc3C)C(c3ccn4c(nnc4c3C)C(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1cnc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCN3CCOCC3)ccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,COc1ccc2c(OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)F)C(C)(C)C(O)=O)S2(=O)=O)n1
3WN7_A_2_M,Cc1cnc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@H](CC(O)=O)c3ccn4c(nnc4c3C)C(F)(F)F)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncc(cc2S1(=O)=O)C#N)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3WN7_A_2_M,CC[C@@H]1CN(Cc2cc(ccc2C)[C@@H](CC(O)=O)c2ccn3c(nnc3c2C)C(F)(F)F)S(=O)(=O)c2cccnc2O1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2nc(OCCN3CC(F)C3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2nc(OCCN3CCCC3)ccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@@H](CC(O)=O)c3ccn4c(nnc4c3C)C(F)F)S(=O)(=O)c2c1
3WN7_A_2_M,CC(CN1CCCCC1)Oc1nc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2cc1C
3WN7_A_2_M,C[C@H](CN1CCCCC1)Oc1nc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2cc1C
3WN7_A_2_M,C[C@@H](CN1CCCCC1)Oc1nc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2cc1C
3WN7_A_2_M,C[C@H](CN1CCCCC1)Nc1nc2OC3(CCOCC3)CN(Cc3cc(ccc3C)[C@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2cc1C
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2nc(OCCN3CCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,CC[C@@H]1CN(Cc2cc(ccc2C)[C@H](CC(O)=O)c2ccn3c(nnc3c2C)C(F)(F)F)S(=O)(=O)c2cccnc2O1
3WN7_A_2_M,CC[C@@H]1CN(Cc2cc(ccc2C)C(CC(O)=O)c2ccn3c(nnc3c2C)C(F)(F)F)S(=O)(=O)c2cccnc2O1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCCOCCCO)ccc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)N(=O)=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1nnc2cc(ccn12)C(CC(O)=O)c1ccc(C)c(CN2CC(C)(C)Oc3ncccc3S2(=O)=O)c1
3WN7_A_2_M,CCn1nnc2c(C)c(ccc12)[C@H](CC(O)=O)c1ccc(C)c(CN2C[C@@H]3CCCN3c3ncccc3S2(=O)=O)c1
3WN7_A_2_M,Cc1ccc2c(OC3(CC3)CN(Cc3cc(ccc3C)[C@H](CC(O)=O)c3ccn4c(nnc4c3C)C(F)(F)F)S2(=O)=O)n1
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@H](CC(O)=O)c3ccn4c(nnc4c3C)C(F)F)S(=O)(=O)c2c1
3UVW_A_2_B,Cn1cc(-c2cc(ccc2Oc2ccc(F)cc2F)S(C)(=O)=O)c2cc(CN3CCN(CC3)c3nccs3)[nH]c2c1=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@H]2CCCCN2c2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@H]2CCCCN2c2ncccc2S1(=O)=O)C(CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@@H]2CCCCN2c2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@@H]2CCCCN2c2ncccc2S1(=O)=O)[C@H](CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@@H]2CCCCN2c2ncccc2S1(=O)=O)C(CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C
3UVW_A_2_B,Cn1cc(-c2cc(ccc2OCC2CC2)S(C)(=O)=O)c2cc[nH]c2c1=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncc(F)cc2S1(=O)=O)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C1CC1
3WN7_A_2_M,CN1c2ncccc2S(=O)(=O)N(Cc2cc(ccc2C)[C@@H](CC(O)=O)c2ccc3n(nnc3c2C)C2CC2)CC11CC1
3UVW_A_2_B,CCS(=O)(=O)c1ccc(OC2CCC(F)(F)CC2)c(c1)-c1cn(C)c(=O)c2[nH]ccc12
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncccc2S1(=O)=O)C(CC(O)=O)c1ccn2c(nnc2c1C)C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncccc2S1(=O)=O)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)F
3WN7_A_2_M,Cc1ccc(nc1CN1CC2(COC2)Oc2ccccc2S1(=O)=O)C(CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)C(CC(O)=O)c3ccn4c(nnc4c3C)C(F)F)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1ccc(nc1CN1CC2(COC2)Oc2ccccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3WN7_A_2_M,Cc1ccc(nc1CN1CC2(COC2)Oc2ccccc2S1(=O)=O)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@@H]2CCCCN2c2ccccc2S1(=O)=O)C(CC(O)=O)c1ccc2n(nnc2c1C)C1CC1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncc(F)cc2S1(=O)=O)C(CC(O)=O)c1ccn2c(nnc2c1C)C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncc(F)cc2S1(=O)=O)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncc(F)cc2S1(=O)=O)[C@@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@H]2CCCN2c2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccc2n(nnc2c1C)C1CC1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2ncc(F)cc2S1(=O)=O)C(CC(O)=O)c1ccn2c(nnc2c1C)C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2ncc(F)cc2S1(=O)=O)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2ncc(F)cc2S1(=O)=O)[C@@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1C[C@H]2CCCN2c2ncccc2S1(=O)=O)[C@H](CC(O)=O)c1ccc2n(nnc2c1C)C1CC1
3WN7_A_2_M,CCn1nnc2c(C)c(ccc12)C(CC(O)=O)c1ccc(C)c(CN2C[C@@H]3CCCN3c3ncccc3S2(=O)=O)c1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,CCn1nnc2c(C)c(ccc12)[C@H](CC(O)=O)c1ccc(C)c(CN2C[C@@H]3CCCN3c3ncccc3S2(=O)=O)c1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CNC2)Oc2ncccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CN(CCO4)S(C)(=O)=O)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CC2)Oc2ncccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2ncccc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@H](c3ccn4c(nnc4c3)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@H](c3cc4cc(C)nnc4n3C)C(C)(C)C(O)=O)S(=O)(=O)c2c1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(OCC4CCN(CC4)C4COC4)c(Cl)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)Nc1ccc(NC(=O)N2CC[C@H]3CC[C@H](N3C(=O)[C@H](C2)NC(=O)[C@H](C)NC)C(=O)NC(c2ccccc2)c2ccccc2)cc1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)Nc1ccc(Cc2ccc(NC(=O)N3CC[C@H]4CC[C@H](N4C(=O)[C@H](C3)NC(=O)[C@H](C)NC)C(=O)NC(c3ccccc3)c3ccccc3)cc2)cc1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)Nc1ccc(NC(=O)N2CC[C@H]3CC[C@H](N3C(=O)[C@H](C2)NC(=O)[C@H](C)NC)C(=O)NC(c2ccccc2)c2ccccc2)cc1
2XA0_A_2_B,COC1(COc2ccc(cc2[N+]([O-])=O)S(=O)(=O)NC(=O)c2ccc(cc2Oc2cnc3[nH]ccc3c2)N2CCN(CC3=C(CC(C)(C)CC3)c3ccc(Cl)cc3)CC2)CCOCC1
3WN7_A_2_M,CCn1nnc2c(C)c(ccc12)[C@H](CC(O)=O)c1ccc(C)c(CN2C[C@H]3CCCN3c3ncccc3S2(=O)=O)c1
3WN7_A_2_M,CCn1nnc2c(C)c(ccc12)[C@@H](CC(O)=O)c1ccc(C)c(CN2C[C@H]3CCCN3c3ncccc3S2(=O)=O)c1
3WN7_A_2_M,CCn1nnc2c(C)c(ccc12)C(CC(O)=O)c1ccc(C)c(CN2C[C@H]3CCCN3c3ncccc3S2(=O)=O)c1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NN4CCN(CC4)C4COC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCCCN(CC(F)(F)F)C4CC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_L,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCCOCCCO)ccc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(OCC4(F)CCOCC4)c(c3)C(F)(F)F)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1nnc2cc(ccn12)C(CC(O)=O)c1ccc(C)c(CN2CC(C)(C)Oc3ncccc3S2(=O)=O)c1
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(OCC4(F)CCN(CC4)C4COC4)c(Cl)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(OCC4CCOC4)c(Cl)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NC[C@H]4CC[C@@](C)(O)CC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1ccc(cc1CN1CC2CCCN2c2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2CCCN2c2ncccc2S1(=O)=O)[C@H](CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C(F)F
3WN7_A_2_M,Cc1ccc(cc1CN1CC2CCCN2c2ncccc2S1(=O)=O)C(CC(O)=O)c1ccc2n(CC3CC3)nnc2c1C(F)F
3WN7_A_2_M,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@@H](CC(O)=O)c3ccn4c(nnc4c3C)C(F)(F)F)S(=O)(=O)c2c1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4CCOCC4)c(c3)S(C)(=O)=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1ccc(cc1CN1CC(C)(C)Oc2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(OCC4(C)CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
